collector_timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,seq_num,reporting_sw,hops,egress_port_tx_util,egress_timestamp,hop_latency,ingress_timestamp,l1_egress_port_id,l1_ingress_port_id,l2_egress_port_id,l2_ingress_port_id,queue_occupancy,queue_occupancy_id,switch_id
1713561752.5910215,38,10.0.2.2,10.0.4.2,7676,7878,17,38,2,3,0,1713561752588805000,2945470981,0,4,0,0,0,0,0,2
1713561752.5910215,38,10.0.2.2,10.0.4.2,7676,7878,17,38,2,3,0,1713561752587495000,527,1713561752586968000,2,1,0,0,0,0,1
1713561752.5910215,38,10.0.2.2,10.0.4.2,7676,7878,17,38,2,3,0,1713561752586293000,627,1713561752585666000,1,2,0,0,0,0,0
1713561752.691764,39,10.0.2.2,10.0.4.2,7676,7878,17,39,2,3,0,1713561752689491000,2945571667,0,4,0,0,0,0,0,2
1713561752.691764,39,10.0.2.2,10.0.4.2,7676,7878,17,39,2,3,0,1713561752688224000,465,1713561752687759000,2,1,0,0,0,0,1
1713561752.691764,39,10.0.2.2,10.0.4.2,7676,7878,17,39,2,3,0,1713561752686627000,610,1713561752686017000,1,2,0,0,0,0,0
1713561752.7929144,40,10.0.2.2,10.0.4.2,7676,7878,17,40,2,3,0,1713561752790128000,2945672304,0,4,0,0,0,0,0,2
1713561752.7929144,40,10.0.2.2,10.0.4.2,7676,7878,17,40,2,3,0,1713561752788668000,544,1713561752788124000,2,1,0,0,0,0,1
1713561752.7929144,40,10.0.2.2,10.0.4.2,7676,7878,17,40,2,3,0,1713561752787092000,701,1713561752786391000,1,2,0,0,0,0,0
1713561752.892762,41,10.0.2.2,10.0.4.2,7676,7878,17,41,2,3,0,1713561752890027000,2945772203,0,4,0,0,0,0,0,2
1713561752.892762,41,10.0.2.2,10.0.4.2,7676,7878,17,41,2,3,0,1713561752888726000,470,1713561752888256000,2,1,0,0,0,0,1
1713561752.892762,41,10.0.2.2,10.0.4.2,7676,7878,17,41,2,3,0,1713561752887531000,664,1713561752886867000,1,2,0,0,0,0,0
1713561752.992934,42,10.0.2.2,10.0.4.2,7676,7878,17,42,2,3,0,1713561752990491000,2945872667,0,4,0,0,0,0,0,2
1713561752.992934,42,10.0.2.2,10.0.4.2,7676,7878,17,42,2,3,0,1713561752989184000,547,1713561752988637000,2,1,0,0,0,0,1
1713561752.992934,42,10.0.2.2,10.0.4.2,7676,7878,17,42,2,3,0,1713561752987909000,796,1713561752987113000,1,2,0,0,0,0,0
1713561753.0930552,43,10.0.2.2,10.0.4.2,7676,7878,17,43,2,3,0,1713561753090746000,2945972922,0,4,0,0,0,0,0,2
1713561753.0930552,43,10.0.2.2,10.0.4.2,7676,7878,17,43,2,3,0,1713561753089455000,604,1713561753088851000,2,1,0,0,0,0,1
1713561753.0930552,43,10.0.2.2,10.0.4.2,7676,7878,17,43,2,3,0,1713561753088050000,598,1713561753087452000,1,2,0,0,0,0,0
1713561753.1933978,44,10.0.2.2,10.0.4.2,7676,7878,17,44,2,3,0,1713561753191169000,2946073345,0,4,0,0,0,0,0,2
1713561753.1933978,44,10.0.2.2,10.0.4.2,7676,7878,17,44,2,3,0,1713561753189852000,618,1713561753189234000,2,1,0,0,0,0,1
1713561753.1933978,44,10.0.2.2,10.0.4.2,7676,7878,17,44,2,3,0,1713561753188438000,624,1713561753187814000,1,2,0,0,0,0,0
1713561753.294152,45,10.0.2.2,10.0.4.2,7676,7878,17,45,2,3,0,1713561753291821000,2946173997,0,4,0,0,0,0,0,2
1713561753.294152,45,10.0.2.2,10.0.4.2,7676,7878,17,45,2,3,0,1713561753290357000,490,1713561753289867000,2,1,0,0,0,0,1
1713561753.294152,45,10.0.2.2,10.0.4.2,7676,7878,17,45,2,3,0,1713561753289191000,1000,1713561753288191000,1,2,0,0,0,0,0
1713561753.3942783,46,10.0.2.2,10.0.4.2,7676,7878,17,46,2,3,0,1713561753392002000,2946274178,0,4,0,0,0,0,0,2
1713561753.3942783,46,10.0.2.2,10.0.4.2,7676,7878,17,46,2,3,0,1713561753390404000,524,1713561753389880000,2,1,0,0,0,0,1
1713561753.3942783,46,10.0.2.2,10.0.4.2,7676,7878,17,46,2,3,0,1713561753389163000,611,1713561753388552000,1,2,0,0,0,0,0
1713561753.4947584,47,10.0.2.2,10.0.4.2,7676,7878,17,47,2,3,0,1713561753492271000,2946374447,0,4,0,0,0,0,0,2
1713561753.4947584,47,10.0.2.2,10.0.4.2,7676,7878,17,47,2,3,0,1713561753490678000,467,1713561753490211000,2,1,0,0,0,0,1
1713561753.4947584,47,10.0.2.2,10.0.4.2,7676,7878,17,47,2,3,0,1713561753489424000,547,1713561753488877000,1,2,0,0,0,0,0
1713561753.5953677,48,10.0.2.2,10.0.4.2,7676,7878,17,48,2,3,0,1713561753592558000,2946474734,0,4,0,0,0,0,0,2
1713561753.5953677,48,10.0.2.2,10.0.4.2,7676,7878,17,48,2,3,0,1713561753591052000,452,1713561753590600000,2,1,0,0,0,0,1
